ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	acmevolar.performance.TrabajadorListaVuelos	trabajadorlistavuelos	1589278487920	 	3.3.1
USER	TrabajadorListaVuelos	4204	START	1589278573492	1589278573492
REQUEST	3753		Login	1589278573493	1589278573494	OK	 
REQUEST	4204		Home	1589278573493	1589278573496	OK	 
REQUEST	2503		ListMyFlights	1589278573502	1589278573505	OK	 
USER	TrabajadorListaVuelos	4205	START	1589278573514	1589278573514
REQUEST	3754		Login	1589278573514	1589278573515	OK	 
REQUEST	4205		Home	1589278573514	1589278573516	OK	 
REQUEST	3755		Login	1589278573525	1589278573525	OK	 
REQUEST	2504		ListMyFlights	1589278573525	1589278573527	OK	 
USER	TrabajadorListaVuelos	4206	START	1589278573536	1589278573536
REQUEST	2986		AirlineLogged	1589278573536	1589278573537	OK	 
REQUEST	3001		AirlineLogged	1589278573536	1589278573537	OK	 
REQUEST	2990		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	2997		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	2989		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	3000		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	2999		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	2987		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	2988		AirlineLogged	1589278573536	1589278573538	OK	 
REQUEST	3001		AirlineLogged Redirect 1	1589278573537	1589278573539	OK	 
REQUEST	4206		Home	1589278573536	1589278573539	OK	 
REQUEST	2986		AirlineLogged Redirect 1	1589278573537	1589278573539	OK	 
REQUEST	2989		AirlineLogged Redirect 1	1589278573538	1589278573539	OK	 
REQUEST	2988		AirlineLogged Redirect 1	1589278573538	1589278573539	OK	 
REQUEST	2987		AirlineLogged Redirect 1	1589278573538	1589278573539	OK	 
REQUEST	2997		AirlineLogged Redirect 1	1589278573538	1589278573539	OK	 
REQUEST	2999		AirlineLogged Redirect 1	1589278573538	1589278573539	OK	 
REQUEST	2990		AirlineLogged Redirect 1	1589278573538	1589278573539	OK	 
REQUEST	3000		AirlineLogged Redirect 1	1589278573538	1589278573540	OK	 
REQUEST	3003		AirlineLogged	1589278573546	1589278573548	OK	 
REQUEST	2505		ListMyFlights	1589278573546	1589278573552	OK	 
REQUEST	3003		AirlineLogged Redirect 1	1589278573548	1589278573552	OK	 
USER	TrabajadorListaVuelos	4207	START	1589278573556	1589278573556
REQUEST	3002		AirlineLogged	1589278573556	1589278573558	OK	 
REQUEST	3756		Login	1589278573556	1589278573557	OK	 
REQUEST	2992		AirlineLogged	1589278573556	1589278573559	OK	 
REQUEST	2996		AirlineLogged	1589278573556	1589278573559	OK	 
REQUEST	3002		AirlineLogged Redirect 1	1589278573558	1589278573560	OK	 
REQUEST	4207		Home	1589278573557	1589278573560	OK	 
REQUEST	2992		AirlineLogged Redirect 1	1589278573559	1589278573561	OK	 
REQUEST	2996		AirlineLogged Redirect 1	1589278573559	1589278573561	OK	 
REQUEST	2994		AirlineLogged	1589278573567	1589278573568	OK	 
REQUEST	2998		AirlineLogged	1589278573567	1589278573570	OK	 
REQUEST	2993		AirlineLogged	1589278573567	1589278573570	OK	 
REQUEST	2995		AirlineLogged	1589278573567	1589278573570	OK	 
REQUEST	2994		AirlineLogged Redirect 1	1589278573568	1589278573572	OK	 
REQUEST	2506		ListMyFlights	1589278573567	1589278573572	OK	 
USER	TrabajadorListaVuelos	4208	START	1589278573572	1589278573572
REQUEST	2993		AirlineLogged Redirect 1	1589278573570	1589278573573	OK	 
REQUEST	2995		AirlineLogged Redirect 1	1589278573570	1589278573573	OK	 
REQUEST	2998		AirlineLogged Redirect 1	1589278573570	1589278573573	OK	 
REQUEST	3004		AirlineLogged	1589278573572	1589278573574	OK	 
REQUEST	3757		Login	1589278573572	1589278573574	OK	 
REQUEST	2991		AirlineLogged	1589278573572	1589278573576	OK	 
REQUEST	3004		AirlineLogged Redirect 1	1589278573575	1589278573577	OK	 
REQUEST	4208		Home	1589278573573	1589278573577	OK	 
REQUEST	2991		AirlineLogged Redirect 1	1589278573576	1589278573578	OK	 
USER	TrabajadorListaVuelos	1944	END	1589278528303	1589278573583
REQUEST	3006		AirlineLogged	1589278573583	1589278573584	OK	 
REQUEST	3007		AirlineLogged	1589278573583	1589278573585	OK	 
REQUEST	3005		AirlineLogged	1589278573583	1589278573585	OK	 
REQUEST	3006		AirlineLogged Redirect 1	1589278573584	1589278573586	OK	 
REQUEST	3005		AirlineLogged Redirect 1	1589278573585	1589278573586	OK	 
REQUEST	3007		AirlineLogged Redirect 1	1589278573585	1589278573586	OK	 
REQUEST	2507		ListMyFlights	1589278573583	1589278573587	OK	 
USER	TrabajadorListaVuelos	4209	START	1589278573594	1589278573594
REQUEST	3758		Login	1589278573594	1589278573595	OK	 
REQUEST	3008		AirlineLogged	1589278573594	1589278573595	OK	 
REQUEST	4209		Home	1589278573594	1589278573596	OK	 
REQUEST	3008		AirlineLogged Redirect 1	1589278573595	1589278573597	OK	 
REQUEST	3759		Login	1589278573605	1589278573606	OK	 
REQUEST	2508		ListMyFlights	1589278573605	1589278573609	OK	 
USER	TrabajadorListaVuelos	4210	START	1589278573615	1589278573615
REQUEST	4210		Home	1589278573616	1589278573619	OK	 
REQUEST	3009		AirlineLogged	1589278573626	1589278573628	OK	 
REQUEST	3009		AirlineLogged Redirect 1	1589278573628	1589278573630	OK	 
USER	TrabajadorListaVuelos	4211	START	1589278573637	1589278573637
REQUEST	3760		Login	1589278573637	1589278573638	OK	 
REQUEST	4211		Home	1589278573637	1589278573640	OK	 
REQUEST	2509		ListMyFlights	1589278573637	1589278573640	OK	 
REQUEST	2510		ListMyFlights	1589278573647	1589278573649	OK	 
USER	TrabajadorListaVuelos	4212	START	1589278573657	1589278573657
REQUEST	3761		Login	1589278573657	1589278573658	OK	 
REQUEST	4212		Home	1589278573657	1589278573660	OK	 
REQUEST	2511		ListMyFlights	1589278573662	1589278573667	OK	 
USER	TrabajadorListaVuelos	4213	START	1589278573673	1589278573673
REQUEST	3762		Login	1589278573673	1589278573674	OK	 
REQUEST	4213		Home	1589278573674	1589278573677	OK	 
REQUEST	2512		ListMyFlights	1589278573683	1589278573687	OK	 
USER	TrabajadorListaVuelos	4214	START	1589278573694	1589278573694
REQUEST	3763		Login	1589278573694	1589278573695	OK	 
REQUEST	3013		AirlineLogged	1589278573694	1589278573697	OK	 
REQUEST	4214		Home	1589278573695	1589278573698	OK	 
REQUEST	3013		AirlineLogged Redirect 1	1589278573697	1589278573699	OK	 
REQUEST	3010		AirlineLogged	1589278573704	1589278573705	OK	 
REQUEST	3011		AirlineLogged	1589278573704	1589278573707	OK	 
REQUEST	3010		AirlineLogged Redirect 1	1589278573705	1589278573708	OK	 
REQUEST	2513		ListMyFlights	1589278573704	1589278573709	OK	 
REQUEST	3011		AirlineLogged Redirect 1	1589278573707	1589278573710	OK	 
USER	TrabajadorListaVuelos	4215	START	1589278573715	1589278573715
REQUEST	3764		Login	1589278573716	1589278573716	OK	 
REQUEST	3012		AirlineLogged	1589278573716	1589278573717	OK	 
REQUEST	4215		Home	1589278573716	1589278573718	OK	 
REQUEST	3012		AirlineLogged Redirect 1	1589278573717	1589278573719	OK	 
REQUEST	2514		ListMyFlights	1589278573726	1589278573729	OK	 
USER	TrabajadorListaVuelos	4216	START	1589278573737	1589278573737
REQUEST	3765		Login	1589278573737	1589278573738	OK	 
REQUEST	3014		AirlineLogged	1589278573737	1589278573739	OK	 
REQUEST	4216		Home	1589278573737	1589278573741	OK	 
REQUEST	3014		AirlineLogged Redirect 1	1589278573739	1589278573742	OK	 
REQUEST	2515		ListMyFlights	1589278573737	1589278573743	OK	 
USER	TrabajadorListaVuelos	4217	START	1589278573752	1589278573752
REQUEST	3766		Login	1589278573752	1589278573753	OK	 
REQUEST	4217		Home	1589278573753	1589278573755	OK	 
USER	TrabajadorListaVuelos	4218	START	1589278573774	1589278573774
REQUEST	3767		Login	1589278573774	1589278573775	OK	 
REQUEST	4218		Home	1589278573774	1589278573777	OK	 
REQUEST	2516		ListMyFlights	1589278573774	1589278573778	OK	 
USER	TrabajadorListaVuelos	1945	END	1589278528325	1589278573785
REQUEST	2517		ListMyFlights	1589278573785	1589278573788	OK	 
USER	TrabajadorListaVuelos	4219	START	1589278573796	1589278573796
REQUEST	3768		Login	1589278573796	1589278573797	OK	 
REQUEST	4219		Home	1589278573796	1589278573799	OK	 
USER	TrabajadorListaVuelos	4220	START	1589278573818	1589278573818
REQUEST	3769		Login	1589278573818	1589278573819	OK	 
REQUEST	4220		Home	1589278573819	1589278573822	OK	 
REQUEST	2518		ListMyFlights	1589278573818	1589278573823	OK	 
REQUEST	2519		ListMyFlights	1589278573822	1589278573826	OK	 
USER	TrabajadorListaVuelos	4221	START	1589278573832	1589278573832
REQUEST	3770		Login	1589278573832	1589278573833	OK	 
REQUEST	4221		Home	1589278573832	1589278573835	OK	 
REQUEST	2520		ListMyFlights	1589278573843	1589278573846	OK	 
USER	TrabajadorListaVuelos	4222	START	1589278573853	1589278573853
REQUEST	3771		Login	1589278573853	1589278573854	OK	 
REQUEST	4222		Home	1589278573853	1589278573855	OK	 
REQUEST	2521		ListMyFlights	1589278573864	1589278573867	OK	 
USER	TrabajadorListaVuelos	4223	START	1589278573875	1589278573875
REQUEST	3772		Login	1589278573875	1589278573876	OK	 
REQUEST	4223		Home	1589278573875	1589278573878	OK	 
USER	TrabajadorListaVuelos	1946	END	1589278528346	1589278573885
REQUEST	2522		ListMyFlights	1589278573885	1589278573893	OK	 
USER	TrabajadorListaVuelos	4224	START	1589278573896	1589278573896
REQUEST	3773		Login	1589278573896	1589278573897	OK	 
REQUEST	4224		Home	1589278573896	1589278573898	OK	 
USER	TrabajadorListaVuelos	4225	START	1589278573916	1589278573916
REQUEST	3774		Login	1589278573916	1589278573917	OK	 
REQUEST	4225		Home	1589278573916	1589278573918	OK	 
USER	TrabajadorListaVuelos	4226	START	1589278573937	1589278573937
REQUEST	3775		Login	1589278573937	1589278573938	OK	 
REQUEST	4226		Home	1589278573937	1589278573940	OK	 
REQUEST	2524		ListMyFlights	1589278573937	1589278573941	OK	 
USER	TrabajadorListaVuelos	1947	END	1589278528367	1589278573952
USER	TrabajadorListaVuelos	4227	START	1589278573952	1589278573952
REQUEST	3776		Login	1589278573952	1589278573954	OK	 
REQUEST	2523		ListMyFlights	1589278573948	1589278573954	OK	 
REQUEST	4227		Home	1589278573953	1589278573957	OK	 
REQUEST	2525		ListMyFlights	1589278573952	1589278573958	OK	 
REQUEST	2526		ListMyFlights	1589278573963	1589278573966	OK	 
USER	TrabajadorListaVuelos	4228	START	1589278573974	1589278573974
REQUEST	3777		Login	1589278573974	1589278573976	OK	 
REQUEST	4228		Home	1589278573974	1589278573977	OK	 
USER	TrabajadorListaVuelos	4229	START	1589278573996	1589278573996
REQUEST	3778		Login	1589278573996	1589278573997	OK	 
REQUEST	4229		Home	1589278573996	1589278574000	OK	 
USER	TrabajadorListaVuelos	4230	START	1589278574018	1589278574018
REQUEST	3779		Login	1589278574018	1589278574020	OK	 
REQUEST	2527		ListMyFlights	1589278574018	1589278574024	OK	 
REQUEST	4230		Home	1589278574019	1589278574026	OK	 
USER	TrabajadorListaVuelos	4231	START	1589278574032	1589278574032
REQUEST	3780		Login	1589278574032	1589278574033	OK	 
REQUEST	4231		Home	1589278574033	1589278574035	OK	 
REQUEST	2528		ListMyFlights	1589278574032	1589278574036	OK	 
REQUEST	2529		ListMyFlights	1589278574043	1589278574045	OK	 
REQUEST	2530		ListMyFlights	1589278574043	1589278574046	OK	 
USER	TrabajadorListaVuelos	4232	START	1589278574054	1589278574054
REQUEST	3781		Login	1589278574054	1589278574055	OK	 
REQUEST	4232		Home	1589278574054	1589278574056	OK	 
REQUEST	2531		ListMyFlights	1589278574065	1589278574069	OK	 
USER	TrabajadorListaVuelos	4233	START	1589278574075	1589278574075
REQUEST	3782		Login	1589278574075	1589278574076	OK	 
REQUEST	4233		Home	1589278574075	1589278574078	OK	 
USER	TrabajadorListaVuelos	4234	START	1589278574096	1589278574096
REQUEST	3783		Login	1589278574096	1589278574097	OK	 
REQUEST	4234		Home	1589278574096	1589278574098	OK	 
REQUEST	2533		ListMyFlights	1589278574106	1589278574112	OK	 
REQUEST	2532		ListMyFlights	1589278574106	1589278574114	OK	 
USER	TrabajadorListaVuelos	4235	START	1589278574117	1589278574117
REQUEST	3784		Login	1589278574117	1589278574120	OK	 
REQUEST	4235		Home	1589278574118	1589278574126	OK	 
REQUEST	2534		ListMyFlights	1589278574117	1589278574126	OK	 
REQUEST	3785		Login	1589278574128	1589278574130	OK	 
USER	TrabajadorListaVuelos	1948	END	1589278528382	1589278574132
USER	TrabajadorListaVuelos	1949	END	1589278528404	1589278574132
USER	TrabajadorListaVuelos	4236	START	1589278574132	1589278574132
REQUEST	4236		Home	1589278574133	1589278574135	OK	 
USER	TrabajadorListaVuelos	4237	START	1589278574153	1589278574153
REQUEST	3786		Login	1589278574153	1589278574154	OK	 
REQUEST	2535		ListMyFlights	1589278574153	1589278574160	OK	 
REQUEST	4237		Home	1589278574153	1589278574161	OK	 
REQUEST	3018		AirlineLogged	1589278574164	1589278574165	OK	 
REQUEST	3015		AirlineLogged	1589278574164	1589278574167	OK	 
REQUEST	3016		AirlineLogged	1589278574164	1589278574167	OK	 
REQUEST	3019		AirlineLogged	1589278574164	1589278574167	OK	 
REQUEST	3017		AirlineLogged	1589278574164	1589278574167	OK	 
REQUEST	3018		AirlineLogged Redirect 1	1589278574166	1589278574169	OK	 
REQUEST	3016		AirlineLogged Redirect 1	1589278574167	1589278574169	OK	 
REQUEST	3019		AirlineLogged Redirect 1	1589278574167	1589278574169	OK	 
REQUEST	3017		AirlineLogged Redirect 1	1589278574167	1589278574170	OK	 
REQUEST	3015		AirlineLogged Redirect 1	1589278574167	1589278574170	OK	 
USER	TrabajadorListaVuelos	1950	END	1589278528426	1589278574175
USER	TrabajadorListaVuelos	4238	START	1589278574175	1589278574175
REQUEST	3787		Login	1589278574175	1589278574176	OK	 
REQUEST	4238		Home	1589278574175	1589278574178	OK	 
USER	TrabajadorListaVuelos	1951	END	1589278528447	1589278574186
USER	TrabajadorListaVuelos	4239	START	1589278574196	1589278574196
REQUEST	3788		Login	1589278574196	1589278574197	OK	 
REQUEST	4239		Home	1589278574196	1589278574199	OK	 
USER	TrabajadorListaVuelos	1952	END	1589278528462	1589278574206
USER	TrabajadorListaVuelos	1953	END	1589278528462	1589278574206
USER	TrabajadorListaVuelos	1954	END	1589278528483	1589278574216
USER	TrabajadorListaVuelos	4240	START	1589278574216	1589278574216
REQUEST	3022		AirlineLogged	1589278574216	1589278574217	OK	 
REQUEST	3023		AirlineLogged	1589278574216	1589278574217	OK	 
REQUEST	3020		AirlineLogged	1589278574216	1589278574219	OK	 
REQUEST	3789		Login	1589278574216	1589278574219	OK	 
REQUEST	3021		AirlineLogged	1589278574216	1589278574219	OK	 
REQUEST	3023		AirlineLogged Redirect 1	1589278574217	1589278574220	OK	 
REQUEST	4240		Home	1589278574216	1589278574220	OK	 
REQUEST	3022		AirlineLogged Redirect 1	1589278574217	1589278574220	OK	 
REQUEST	3020		AirlineLogged Redirect 1	1589278574219	1589278574221	OK	 
REQUEST	3021		AirlineLogged Redirect 1	1589278574219	1589278574221	OK	 
REQUEST	3024		AirlineLogged	1589278574226	1589278574227	OK	 
REQUEST	3025		AirlineLogged	1589278574226	1589278574228	OK	 
REQUEST	3024		AirlineLogged Redirect 1	1589278574227	1589278574230	OK	 
REQUEST	3025		AirlineLogged Redirect 1	1589278574228	1589278574230	OK	 
REQUEST	2537		ListMyFlights	1589278574226	1589278574231	OK	 
USER	TrabajadorListaVuelos	1955	END	1589278528504	1589278574236
USER	TrabajadorListaVuelos	1956	END	1589278528525	1589278574236
USER	TrabajadorListaVuelos	4241	START	1589278574236	1589278574236
REQUEST	3026		AirlineLogged	1589278574236	1589278574237	OK	 
REQUEST	3027		AirlineLogged	1589278574236	1589278574239	OK	 
REQUEST	3028		AirlineLogged	1589278574236	1589278574239	OK	 
REQUEST	3790		Login	1589278574236	1589278574239	OK	 
REQUEST	4241		Home	1589278574237	1589278574239	OK	 
REQUEST	3026		AirlineLogged Redirect 1	1589278574237	1589278574239	OK	 
REQUEST	3027		AirlineLogged Redirect 1	1589278574239	1589278574241	OK	 
REQUEST	3028		AirlineLogged Redirect 1	1589278574239	1589278574241	OK	 
USER	TrabajadorListaVuelos	1957	END	1589278528547	1589278574258
USER	TrabajadorListaVuelos	4242	START	1589278574258	1589278574258
REQUEST	3029		AirlineLogged	1589278574258	1589278574259	OK	 
REQUEST	3031		AirlineLogged	1589278574258	1589278574261	OK	 
REQUEST	3032		AirlineLogged	1589278574258	1589278574261	OK	 
REQUEST	3033		AirlineLogged	1589278574258	1589278574261	OK	 
REQUEST	3030		AirlineLogged	1589278574258	1589278574261	OK	 
REQUEST	3791		Login	1589278574258	1589278574261	OK	 
REQUEST	3029		AirlineLogged Redirect 1	1589278574260	1589278574262	OK	 
REQUEST	4242		Home	1589278574258	1589278574262	OK	 
USER	TrabajadorListaVuelos	1958	END	1589278528563	1589278574262
REQUEST	3033		AirlineLogged Redirect 1	1589278574261	1589278574263	OK	 
REQUEST	3031		AirlineLogged Redirect 1	1589278574261	1589278574264	OK	 
REQUEST	3030		AirlineLogged Redirect 1	1589278574262	1589278574264	OK	 
REQUEST	3032		AirlineLogged Redirect 1	1589278574261	1589278574264	OK	 
REQUEST	3034		AirlineLogged	1589278574262	1589278574265	OK	 
REQUEST	3034		AirlineLogged Redirect 1	1589278574265	1589278574267	OK	 
USER	TrabajadorListaVuelos	1959	END	1589278528585	1589278574273
USER	TrabajadorListaVuelos	4243	START	1589278574273	1589278574273
REQUEST	3792		Login	1589278574273	1589278574277	OK	 
REQUEST	4243		Home	1589278574273	1589278574278	OK	 
USER	TrabajadorListaVuelos	1960	END	1589278528607	1589278574284
REQUEST	2538		ListMyFlights	1589278574284	1589278574287	OK	 
USER	TrabajadorListaVuelos	1961	END	1589278528622	1589278574295
USER	TrabajadorListaVuelos	1963	END	1589278528665	1589278574295
USER	TrabajadorListaVuelos	1962	END	1589278528644	1589278574295
USER	TrabajadorListaVuelos	4244	START	1589278574295	1589278574295
REQUEST	3793		Login	1589278574295	1589278574296	OK	 
REQUEST	3037		AirlineLogged	1589278574295	1589278574298	OK	 
REQUEST	3035		AirlineLogged	1589278574295	1589278574298	OK	 
REQUEST	3040		AirlineLogged	1589278574295	1589278574298	OK	 
REQUEST	3039		AirlineLogged	1589278574295	1589278574298	OK	 
REQUEST	3036		AirlineLogged	1589278574295	1589278574298	OK	 
REQUEST	3038		AirlineLogged	1589278574295	1589278574300	OK	 
REQUEST	4244		Home	1589278574296	1589278574300	OK	 
REQUEST	3037		AirlineLogged Redirect 1	1589278574298	1589278574301	OK	 
REQUEST	3036		AirlineLogged Redirect 1	1589278574298	1589278574301	OK	 
REQUEST	3039		AirlineLogged Redirect 1	1589278574298	1589278574301	OK	 
REQUEST	3035		AirlineLogged Redirect 1	1589278574298	1589278574301	OK	 
REQUEST	3040		AirlineLogged Redirect 1	1589278574298	1589278574301	OK	 
REQUEST	3038		AirlineLogged Redirect 1	1589278574300	1589278574302	OK	 
REQUEST	3041		AirlineLogged	1589278574306	1589278574308	OK	 
REQUEST	3041		AirlineLogged Redirect 1	1589278574308	1589278574310	OK	 
USER	TrabajadorListaVuelos	4245	START	1589278574317	1589278574317
REQUEST	3042		AirlineLogged	1589278574317	1589278574319	OK	 
REQUEST	3794		Login	1589278574317	1589278574319	OK	 
REQUEST	3042		AirlineLogged Redirect 1	1589278574319	1589278574322	OK	 
REQUEST	4245		Home	1589278574317	1589278574322	OK	 
USER	TrabajadorListaVuelos	1965	END	1589278528702	1589278574336
USER	TrabajadorListaVuelos	1964	END	1589278528687	1589278574336
USER	TrabajadorListaVuelos	1966	END	1589278528724	1589278574336
USER	TrabajadorListaVuelos	4246	START	1589278574336	1589278574336
REQUEST	3795		Login	1589278574336	1589278574336	OK	 
USER	TrabajadorListaVuelos	4247	START	1589278574357	1589278574357
USER	TrabajadorListaVuelos	1967	END	1589278528746	1589278574368
USER	TrabajadorListaVuelos	1968	END	1589278528768	1589278574368
USER	TrabajadorListaVuelos	1969	END	1589278528783	1589278574372
USER	TrabajadorListaVuelos	1971	END	1589278528827	1589278574372
USER	TrabajadorListaVuelos	4248	START	1589278574372	1589278574372
REQUEST	3045		AirlineLogged	1589278574336	1589278574384	OK	 
REQUEST	3044		AirlineLogged	1589278574336	1589278574384	OK	 
REQUEST	3043		AirlineLogged	1589278574336	1589278574384	OK	 
REQUEST	4246		Home	1589278574336	1589278574385	OK	 
REQUEST	3046		AirlineLogged	1589278574368	1589278574386	OK	 
REQUEST	3796		Login	1589278574346	1589278574386	OK	 
REQUEST	3797		Login	1589278574372	1589278574386	OK	 
REQUEST	3044		AirlineLogged Redirect 1	1589278574384	1589278574387	OK	 
REQUEST	3043		AirlineLogged Redirect 1	1589278574384	1589278574387	OK	 
REQUEST	4247		Home	1589278574357	1589278574387	OK	 
REQUEST	3045		AirlineLogged Redirect 1	1589278574384	1589278574387	OK	 
